Image,Name,Price,Param,Location
,Vw transportter 1.9tdi varaosiksi ,120 €,1997|410 000 km,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044144915.jpg?rule=thumb_280x210,Renault Trafic,3 400 €,2007|281 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3661417243.jpg?rule=thumb_280x210,Renault laguna grand touring,250 €,2002|230 000 km|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044133032.jpg?rule=thumb_280x210,Volkswagen Bora,1 650 €,2004|218 000 km|1.6 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/7599367934.jpg?rule=thumb_280x210,Saab 9-5 1.9 tid 175hv,3 400 €,2008|333 000 km|1.9 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130905.jpg?rule=thumb_280x210,Toyota C-HR,35 130 €(alv.väh.kelp.),2020|2.0 l|Hybridi,Kymenlaakso
,Kaiken kuntoisia autoja hakusessa,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3674113555.jpg?rule=thumb_280x210,Volkswagen Touran 1.6 FSI,1 500 €,2004|1.6 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3623853195.jpg?rule=thumb_280x210,BMW 520d E39 facelift farkku,1 850 €,2003|378 000 km|1.9 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3688076084.jpg?rule=thumb_280x210,Toyota Hilux 4wd LN110,3 500 €,1990|430 000 km|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3686259234.jpg?rule=thumb_280x210,Vw Caravelle 9hlö,1 650 €,1998|412 000 km|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/3610116485.jpg?rule=thumb_280x210,Audi A3,1 700 €,2002|229 000 km|1.8 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3638562263.jpg?rule=thumb_280x210,Skoda Octavia,1 590 €,2008|380 238 km|1.9 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3154733820.jpg?rule=thumb_280x210,Nissan Primera Vaihto,800 €,1998|260 000 km|2.0 l|Bensiini,Keski-Suomi
,Auton tarve,,,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3347334325.jpg?rule=thumb_280x210,Opel Vivaro 2.5 TDi,4 900 €(alv.väh.kelp.),2005|280 000 km|2.5 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3652571194.jpg?rule=thumb_280x210,"Ford Focus 1,6 ",850 €,2004|270 000 km|1.6 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3695766251.jpg?rule=thumb_280x210,volvo s40 1.8,1 200 €,2002|335 000 km|Bensiini,Kainuu
,Peugeot 206 gti,1 100 €,2004|350 000 km|2.0 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3649382941.jpg?rule=thumb_280x210,Ford escort mk2 ,2 500 €,1970|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3625583432.jpg?rule=thumb_280x210,Nissan Qashqai 2.0dci 4x4,6 900 €,2008|210 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044100548.jpg?rule=thumb_280x210,Toyota Yaris,7 900 €,2011|133 000 km|1.3 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3608722341.jpg?rule=thumb_280x210,Hyvin huollettu Skoda Octacvia,6 000 €,2010|186 000 km|1.2 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044143382.jpg?rule=thumb_280x210,BMW 320,26 900 €,2018|113 000 km|2.0 l|Bensiini,Päijät-Häme
,KIA NIRO,32 450 €(alv.väh.kelp.),2021|1.6 l|Hybridi,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044145869.jpg?rule=thumb_280x210,RENAULT Trafic,15 800 €(alv.väh.kelp.),2017|117 000 km|1.6 l|Diesel,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3660677937.jpg?rule=thumb_280x210,Citroen c5 5d break 1.8,990 €,2003|302 000 km|1.7 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3524343082.jpg?rule=thumb_280x210,Fiat ducato 1.9tdi,800 €,2001|242 000 km|Diesel,Pohjois-Karjala
,ISUZU D-Max,15 900 €,2012|193 000 km|3.0 l|Diesel,Pohjois-Pohjanmaa
,Ost. Edullisia ja viallisia autoja 50-5000eur,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3612251958.jpg?rule=thumb_280x210,Chevrolet Aveo,Päivävuokra 30 €/pv,,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044139013.jpg?rule=thumb_280x210,BMW 4-SARJA,35 800 €,2018|66 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3670450984.jpg?rule=thumb_280x210,Bmw 530d,1 300 €,2000|434 000 km|2.9 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3649411812.jpg?rule=thumb_280x210,Toyota Corolla Verso 2.2 D4D,1 500 €,2006|5 860 000 km|2.2 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/100044126278.jpg?rule=thumb_280x210,Skoda Octavia,13 700 €,2014|164 000 km|1.4 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3699151452.jpg?rule=thumb_280x210,"BMW F10 xDrive 525D -12 270Hp HUD, Kamera",13 000 €,2012|385 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3697203671.jpg?rule=thumb_280x210,VW Golf 1.6 Aut. Juuri kats.,3 900 €,2006|259 000 km|1.6 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3642960033.jpg?rule=thumb_280x210,"Volkswagen transporter 2,5 TDI 96KW A",2 800 €,2007|435 000 km|2.5 l|Diesel,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/3690628133.jpg?rule=thumb_280x210,Audi A4 1.9tdi Quattro 96kw avant,2 450 €,2005|510 000 km|1.9 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044139042.jpg?rule=thumb_280x210,VOLKSWAGEN PASSAT,8 900 €,2011|209 000 km|1.4 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044154280.jpg?rule=thumb_280x210,VOLKSWAGEN GOLF,39 200 €(alv.väh.kelp.),2020|1 000 km|1.4 l|Hybridi,Pohjois-Savo
,O/V: Halpa Auto,,,Satakunta
,Mitsubishi Lancer,400 €,1991|303 828 km|1.5 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044133461.jpg?rule=thumb_280x210,BMW 525,5 980 €,2004|339 400 km|2.5 l|Bensiini,Varsinais-Suomi
,NISSAN Qashqai,15 800 €,2017|58 000 km|1.2 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3341411541.jpg?rule=thumb_280x210,Toyota Corolla HB,1 550 €,2000|369 475 km|1.4 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044129953.jpg?rule=thumb_280x210,Ford Focus,11 880 €,2015|163 000 km|1.0 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/8566773195.jpg?rule=thumb_280x210,Peugeot 406 2.0 2002,1 080 €,2002|300 000 km|2.0 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044127085.jpg?rule=thumb_280x210,Dacia DUSTER,14 480 €,2016|73 000 km|1.2 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3643828247.jpg?rule=thumb_280x210,Ford focus 1.6 stw,900 €,2002|245 538 km|1.6 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3605117573.jpg?rule=thumb_280x210,VW Golf 1.6 - Mainio farmari remonttihenkilölle,999 €,2006|270 000 km|1.6 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3647971327.jpg?rule=thumb_280x210,Volkswagen transporter 2.5 turbo diesel,1 300 €,1998|294 000 km|2.5 l|Diesel,Uusimaa
,Skoda Octavia,10 790 €,2013|172 000 km|1.6 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044106528.jpg?rule=thumb_280x210,Volkswagen Passat,16 500 €,2016|122 000 km|1.6 l|Diesel,Varsinais-Suomi
,Ford FOCUS,34 004 €(alv.väh.kelp.),2020|1.5 l|Bensiini,Uusimaa
,Ford Focus,30 040 €,2021|1.0 l|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3639581023.jpg?rule=thumb_280x210,"Siistikuntoinen Mazda 6, 2. omistaja",3 650 €,2005|218 000 km|1.8 l|Bensiini,Pirkanmaa
,FORD FIESTA,7 490 €,2011|139 000 km|1.4 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3686282956.jpg?rule=thumb_280x210,BMW 520 F11 Xdrive 190 hv,22 200 €,2014|142 000 km|2.0 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044134174.jpg?rule=thumb_280x210,Toyota Avensis,4 880 €,2003|316 000 km|2.0 l|Bensiini,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044031430.jpg?rule=thumb_280x210,Honda CR-V,4 999 €,2008|339 000 km|2.2 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100042741862.jpg?rule=thumb_280x210,Toyota Hiace,6 799 €(alv.väh.kelp.),2005|233 000 km|2.5 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100038885457.jpg?rule=thumb_280x210,Volvo V70,4 299 €,2005|398 000 km|2.4 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044135643.jpg?rule=thumb_280x210,Volvo S60,49 700 €(alv.väh.kelp.),2021|100 km|2.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044137974.jpg?rule=thumb_280x210,Volkswagen Golf,2 850 €,2003|99 000 km|1.4 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3673095837.jpg?rule=thumb_280x210,Maastoauto JEEP,2 900 €,1995|200 000 km|2.5 l|Diesel,Kainuu
https://images.tori.fi/api/v1/imagestori/images/100044132372.jpg?rule=thumb_280x210,Audi A7,25 990 €,2011|245 900 km|3.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044133866.jpg?rule=thumb_280x210,Volkswagen Touran,6 990 €,2008|108 000 km|1.4 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3616864207.jpg?rule=thumb_280x210,Toyota Avensis Farmari 1.8-05 Automat,4 400 €,2005|206 000 km,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044133517.jpg?rule=thumb_280x210,Nissan Navara,10 800 €(alv.väh.kelp.),2008|285 000 km|2.5 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/9451379869.jpg?rule=thumb_280x210,Nissan Almera,1 250 €,2003|310 000 km|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044153962.jpg?rule=thumb_280x210,Ford Transit,990 €,2001|503 000 km|2.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044145795.jpg?rule=thumb_280x210,VOLVO S40,5 900 €,2008|208 000 km|1.6 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044127777.jpg?rule=thumb_280x210,Ford Mondeo,14 490 €,2014|143 000 km|2.0 l|Diesel,Päijät-Häme
,Renault Clio,12 990 €,2019|5 000 km|0.9 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3673171110.jpg?rule=thumb_280x210,"Audi A4 1,9TDI",990 €,480 000 km|1.9 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3609440070.jpg?rule=thumb_280x210,Volvo S60 T3 Business Aut -15 *Rahoitus,15 900 €,2015|207 000 km|1.6 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3626903284.jpg?rule=thumb_280x210,Mercedes-Benz 200T CDI Avantgarde STW,1 990 €,2004|553 000 km|2.1 l|Diesel,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3612200407.jpg?rule=thumb_280x210,BMW 325i e30,10 900 €,1988|220 000 km|2.8 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3601426131.jpg?rule=thumb_280x210,Skoda Octavia 1.9tdi,1 100 €,2003|1.9 l|Diesel,Keski-Suomi
,Fiat grande punto pakettiauto kat 12/21asti,829 €,2008|314 000 km|Diesel,Kanta-Häme
,Mazda 6,8 900 €,2012|181 000 km|2.0 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044126500.jpg?rule=thumb_280x210,Citroen C4,2 990 €,2007|174 000 km|2.0 l|Bensiini,Pirkanmaa
,Toyota YARIS,21 950 €,2020|6 000 km|1.5 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044156075.jpg?rule=thumb_280x210,MERCEDES-BENZ C,29 990 €,2016|93 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044101268.jpg?rule=thumb_280x210,VOLVO V50,6 900 €,2010|189 000 km|1.6 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3682573983.jpg?rule=thumb_280x210,Toyota Corolla Verso,2 700 €,2003|297 700 km|1.8 l|Bensiini,Lappi
,volvo v70 2010- 2015 diesel,,,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044135226.jpg?rule=thumb_280x210,Suzuki Swift,16 490 €,2018|20 000 km|1.2 l|Hybridi,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044094215.jpg?rule=thumb_280x210,Volkswagen Passat,5 900 €,2011|355 000 km|1.6 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044130739.jpg?rule=thumb_280x210,Audi Q7,63 800 €,2017|73 000 km|3.0 l|Hybridi,Pohjanmaa
,Renault Twingo 1.2 3ov,3 290 €,2009|154 000 km|1.1 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/1370374289.jpg?rule=thumb_280x210,Cortina 1500 vm 67,970 €,,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3649592271.jpg?rule=thumb_280x210,Opel Zafira 1.6,750 €,2000|351 298 km|1.6 l|Bensiini,Varsinais-Suomi
,Citroen Jumby,2 250 €,2004|390 000 km|2.0 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044140885.jpg?rule=thumb_280x210,TOYOTA Avensis,2 500 €,2004|326 000 km|1.8 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3663679540.jpg?rule=thumb_280x210,Renault laguna farmari kertaa 2,600 €,2004|240 000 km|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044124814.jpg?rule=thumb_280x210,Mercedes-Benz C,7 490 €,2008|324 000 km|2.1 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3665695422.jpg?rule=thumb_280x210,VOLVO S60 2.4 Summum 4d 103kw A,8 000 €,2007|183 000 km|2.4 l|Bensiini,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130707.jpg?rule=thumb_280x210,Ford Tourneo Connect,43 900 €(alv.väh.kelp.),2020|1.5 l|Diesel,Kymenlaakso
,Skoda OCTAVIA,55 329 €(alv.väh.kelp.),2021|2.0 l|Diesel,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3646114266.jpg?rule=thumb_280x210,Vectra b 2.6 v6 koko auto tai osia,300 €,2001|2.6 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3626001050.jpg?rule=thumb_280x210,Mitsubishi Colt bensa pitkällä leimalla ,1 400 €,2005|185 650 km|Bensiini,Uusimaa
,VOLKSWAGEN T-CROSS,19 900 €,2019|22 000 km|1.0 l|Bensiini,Pohjanmaa
,Skoda Octavia,1 690 €,2003|437 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044138049.jpg?rule=thumb_280x210,Ford Focus,2 200 €,2003|236 400 km|1.6 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3641942315.jpg?rule=thumb_280x210,Mazda 6,3 900 €,2008|196 000 km|1.8 l|Bensiini,Pohjanmaa
,Museoauto,,,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044135731.jpg?rule=thumb_280x210,Volvo V70,3 900 €,2006|408 000 km|2.4 l|Diesel,Uusimaa
,Mercedes-Benz C,12 490 €,2008|151 000 km|1.8 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044129611.jpg?rule=thumb_280x210,PORSCHE CAYENNE,55 800 €(alv.väh.kelp.),2015|116 715 km|3.0 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044137979.jpg?rule=thumb_280x210,Hyundai Sonata,2 250 €,2007|410 000 km|2.0 l|Diesel,Pohjois-Savo
,HYUNDAI I20 5d,7 400 €,2014|78 000 km|1.2 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044131272.jpg?rule=thumb_280x210,Ford TRANSIT CUSTOM,22 900 €(alv.väh.kelp.),2017|95 000 km|2.0 l|Diesel,Uusimaa
,Ford TRANSIT CONNECT,29 020 €(alv.väh.kelp.),2021|1.5 l|Diesel,Kymenlaakso
,FORD S-MAX,11 890 €,2014|262 000 km|2.0 l|Diesel,Pirkanmaa
,BMW 320i A 4ov,7 490 €,2005|185 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3661587404.jpg?rule=thumb_280x210,Vähän ajettu neliveto Toyota RAV4 2.2 D-CAT 177hv,9 900 €,2009|184 302 km|2.2 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3661031622.jpg?rule=thumb_280x210,Toyota Avensis,2 200 €,2005|291 000 km|2.0 l|Diesel,Keski-Suomi
,Kia Niro,18 900 €,2016|61 000 km|1.6 l|Hybridi,Kymenlaakso
,TOYOTA Hiace,15 900 €,2011|160 000 km|2.5 l|Diesel,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044129790.jpg?rule=thumb_280x210,Ford Focus,12 900 €,2015|88 000 km|1.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044127060.jpg?rule=thumb_280x210,Toyota LAND CRUISER,94 900 €,2021|0 km|2.8 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130570.jpg?rule=thumb_280x210,Mercedes-Benz A,18 900 €,2015|68 000 km|1.6 l|Bensiini,Uusimaa
,Skoda Octavia,17 900 €,2015|91 500 km|1.4 l|Bensiini,Uusimaa
,Toyota COROLLA,30 990 €,2020|7 000 km|2.0 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3611517801.jpg?rule=thumb_280x210,Mitsubishi pajero,4 500 €,1998|453 000 km|2.8 l|Diesel,Lappi
,Haussa Reissuauto,,,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044127172.jpg?rule=thumb_280x210,Audi A4,10 490 €,2009|214 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044137611.jpg?rule=thumb_280x210,Volkswagen Touareg,5 890 €,2004|239 000 km|3.2 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3677632813.jpg?rule=thumb_280x210,Honda crv 2.2i-cdti,3 250 €,2006|434 000 km|2.2 l|Diesel,Pohjois-Pohjanmaa
,DACIA DUSTER,18 880 €,2018|40 000 km|1.2 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3662183397.jpg?rule=thumb_280x210,TOYOTA 1600i,840 €,1993|249 111 km|1.6 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/0882405530.jpg?rule=thumb_280x210,Nissan Primera farmari 1.8 2006,1 350 €,2006|299 370 km|1.8 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3661569873.jpg?rule=thumb_280x210,Mercedes benz c,1 550 €,1994|660 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044129426.jpg?rule=thumb_280x210,VOLKSWAGEN PASSAT,30 990 €,2017|72 892 km|1.4 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3609133829.jpg?rule=thumb_280x210,Audi a4,13 990 €,2017|123 796 km|Diesel,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3644986213.jpg?rule=thumb_280x210,Wv golf ,135 €,1999|584 858 km,Kainuu
,Toyota YARIS,25 950 €,2020|2 000 km|1.5 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044142728.jpg?rule=thumb_280x210,Peugeot 308,24 900 €,2020|6 000 km|1.2 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044106148.jpg?rule=thumb_280x210,FORD TRANSIT CUSTOM,22 890 €(alv.väh.kelp.),2015|130 000 km|2.2 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/0815687353.jpg?rule=thumb_280x210,Toyota Corolla Verso,3 950 €,2009|262 000 km|2.2 l|Diesel,Pirkanmaa
,BMW X5,27 890 €,2014|315 000 km|3.0 l|Diesel,Pohjois-Savo
,Mercedes-Benz E,19 980 €,2013|204 000 km|2.1 l|Diesel,Satakunta
,O : Katalysaattorit / Dpf / Hiukkaussuodattimet,,,Lappi
,VOLKSWAGEN Transporter,19 800 €(alv.väh.kelp.),2017|135 000 km|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044127428.jpg?rule=thumb_280x210,Toyota Corolla,16 900 €,2014|102 000 km|1.6 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/2903827141.jpg?rule=thumb_280x210,Toyota avensis vm2010. 2.0 turbodiesel,3 600 €,2010|430 000 km|2.0 l|Diesel,Uusimaa
,auto,,,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044127471.jpg?rule=thumb_280x210,BMW 320,5 500 €,2006|320 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044131939.jpg?rule=thumb_280x210,Mercedes-Benz C,23 990 €,2015|89 000 km|1.6 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044141963.jpg?rule=thumb_280x210,AUDI A3,34 790 €,2019|33 000 km|2.0 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/100044157563.jpg?rule=thumb_280x210,Nissan Qashqai,17 800 €,2016|82 000 km|1.6 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044125966.jpg?rule=thumb_280x210,Audi A6,37 990 €,2013|182 700 km|3.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044133844.jpg?rule=thumb_280x210,Nissan Almera,1 900 €,2005|229 000 km|1.8 l|Bensiini,Etelä-Pohjanmaa
,Toyota AYGO,11 450 €,2018|11 000 km|1.0 l|Bensiini,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044127261.jpg?rule=thumb_280x210,Kia Niro,17 900 €(alv.väh.kelp.),2017|132 000 km|1.6 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044151414.jpg?rule=thumb_280x210,Skoda Octavia,10 900 €,2011|110 000 km|1.2 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044130306.jpg?rule=thumb_280x210,KIA NIRO,46 100 €(alv.väh.kelp.),2021|Sähkö,Satakunta
,Mercedes-Benz V,64 800 €,2018|65 000 km|2.1 l|Diesel,Uusimaa
,TOYOTA AVENSIS,24 900 €,2018|28 000 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044099219.jpg?rule=thumb_280x210,Skoda Scala,19 990 €,2019|24 000 km|1.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3663069142.jpg?rule=thumb_280x210,"Nissan Tiida 1,6 4-ov, vetokoukku",3 800 €,2007|126 200 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3687163552.jpg?rule=thumb_280x210,Volsvage  passat v6 turbodiesel v04 6vaiteine manu,850 €,2003|400 000 km|2.3 l|Bensiini,Varsinais-Suomi
,Porsche Taycan,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044134190.jpg?rule=thumb_280x210,Citroen C4 Picasso,5 880 €,2010|248 000 km|1.6 l|Diesel,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130063.jpg?rule=thumb_280x210,Volvo V70,3 800 €,2008|463 000 km|2.4 l|Diesel,Uusimaa
